cod_curso,nome_do_curso,carga_horaria_do_curso,eixo_tecnologico,fator_de_esforco_de_curso,tipo_de_curso,turno,codigo_da_matricula,codigo_do_ciclo_matricula,codigo_sistec,categoria_de_situacao,data_de_inicio_do_ciclo,data_de_fim_previsto_do_ciclo,vagas_ofertadas,mes_de_ocorrencia_da_situacao,renda,sexo,faixa_etaria,idade,cor,unidade_de_ensino
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,83248860,2193069,2809,E,18/09/2017,18/09/2020,30.0,01/01/2021,"0<RFP<=0,5",F,35-39,39,parda    ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,74090360,2193069,2809,E,18/09/2017,18/09/2020,30.0,01/01/2021,"0,5<RFP<=1,0",M,30-34,30,branca   ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,83249100,2193069,2809,E,18/09/2017,18/09/2020,30.0,01/01/2021,"0<RFP<=0,5",M,25-29,28,parda    ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,83248868,2193069,2809,E,18/09/2017,18/09/2020,30.0,01/01/2021,"0<RFP<=0,5",M,25-29,27,preta    ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,74090352,2193069,2809,E,18/09/2017,18/09/2020,30.0,01/01/2021,"0<RFP<=0,5",M,20-24,22,preta    ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,83248866,2193069,2809,E,18/09/2017,18/09/2020,30.0,01/01/2021,"0<RFP<=0,5",F,30-34,33,parda    ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,83249102,2193069,2809,E,18/09/2017,18/09/2020,30.0,01/01/2021,"0<RFP<=0,5",M,20-24,21,parda    ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,83249096,2193069,2809,E,18/09/2017,18/09/2020,30.0,01/01/2021,"0<RFP<=0,5",M,40-44,44,preta    ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,74090364,2193069,2809,E,18/09/2017,18/09/2020,30.0,01/01/2021,"0<RFP<=0,5",M,40-44,41,branca   ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,74090356,2193069,2809,E,18/09/2017,18/09/2020,30.0,01/01/2021,"0,5<RFP<=1,0",M,25-29,28,parda    ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,64651917,1982543,2809,C,05/03/2015,04/05/2018,25.0,01/01/2021,"RFP>3,5",M,35-39,35,branca   ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,64651427,1982543,2809,C,05/03/2015,04/05/2018,25.0,01/01/2021,"0<RFP<=0,5",M,25-29,27,branca   ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,64651909,1982543,2809,E,05/03/2015,04/05/2018,25.0,01/01/2021,"1,0<RFP<=1,5",M,25-29,29,branca   ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,64651255,1982543,2809,E,05/03/2015,04/05/2018,25.0,01/01/2021,"0,5<RFP<=1,0",M,50-54,54,parda    ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,64651921,1982543,2809,E,05/03/2015,04/05/2018,25.0,01/01/2021,"0<RFP<=0,5",F,30-34,31,parda    ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,63302845,1961841,2809,E,17/09/2014,17/11/2017,25.0,01/01/2021,"1,0<RFP<=1,5",M,40-44,40,parda    ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,63302849,1961841,2809,E,17/09/2014,17/11/2017,25.0,01/01/2021,"0,5<RFP<=1,0",F,25-29,26,preta    ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,63302731,1961841,2809,E,17/09/2014,17/11/2017,25.0,01/01/2021,"0<RFP<=0,5",M,25-29,25,parda    ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,63302733,1961841,2809,E,17/09/2014,17/11/2017,25.0,01/01/2021,"0<RFP<=0,5",M,20-24,24,preta    ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,63302861,1961841,2809,E,17/09/2014,17/11/2017,25.0,01/01/2021,"1,5<RFP<=2,5",F,30-34,30,branca   ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,38540653,942273,2809,E,01/10/2011,01/10/2014,25.0,01/01/2021,"0,5<RFP<=1,0",F,30-34,30,branca   ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,98126443,2750320,2809,E,01/02/2021,01/02/2024,23.0,01/04/2021,"1,5<RFP<=2,5",F,35-39,35,parda    ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,98126543,2750320,2809,E,01/02/2021,01/02/2024,23.0,01/04/2021,"0<RFP<=0,5",M,25-29,29,parda    ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,98126465,2750320,2809,E,01/02/2021,01/02/2024,23.0,01/04/2021,"1,0<RFP<=1,5",M,35-39,37,branca   ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,100334812,2789395,2809,E,13/07/2021,13/07/2024,37.0,19/07/2021,"1,0<RFP<=1,5",F,35-39,38,parda    ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,100334814,2789395,2809,E,13/07/2021,13/07/2024,37.0,19/07/2021,"0<RFP<=0,5",M,25-29,26,parda    ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,100334928,2789395,2809,E,13/07/2021,13/07/2024,37.0,19/07/2021,"1,0<RFP<=1,5",M,30-34,32,parda    ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,94275157,2686838,2809,E,10/02/2020,10/02/2023,28.0,01/01/2021,"0<RFP<=0,5",F,20-24,21,parda    ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,94275063,2686838,2809,E,10/02/2020,10/02/2023,28.0,01/01/2021,"0,5<RFP<=1,0",M,15-19,19,branca   ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,94275055,2686838,2809,E,10/02/2020,10/02/2023,28.0,01/01/2021,"2,5<RFP<=3,5",M,20-24,20,branca   ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,94275193,2686838,2809,E,10/02/2020,10/02/2023,28.0,01/01/2021,"0<RFP<=0,5",M,20-24,22,parda    ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,89987309,2591595,2809,E,11/03/2019,11/03/2022,27.0,01/01/2021,"0,5<RFP<=1,0",M,25-29,29,parda    ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,89987131,2591595,2809,E,11/03/2019,11/03/2022,27.0,01/01/2021,"0<RFP<=0,5",M,40-44,44,parda    ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,89987317,2591595,2809,E,11/03/2019,11/03/2022,27.0,01/01/2021,"0<RFP<=0,5",M,20-24,21,parda    ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,89987119,2591595,2809,E,11/03/2019,11/03/2022,27.0,01/01/2021,"0<RFP<=0,5",M,20-24,20,parda    ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,89987129,2591595,2809,E,11/03/2019,11/03/2022,27.0,01/01/2021,"0<RFP<=0,5",M,20-24,20,preta    ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,89987315,2591595,2809,E,11/03/2019,11/03/2022,27.0,01/01/2021,"0,5<RFP<=1,0",M,20-24,21,parda    ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,89987125,2591595,2809,E,11/03/2019,11/03/2022,27.0,01/01/2021,"0<RFP<=0,5",M,20-24,22,parda    ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,89987107,2591595,2809,E,11/03/2019,11/03/2022,27.0,01/01/2021,"1,0<RFP<=1,5",F,20-24,20,parda    ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,89987319,2591595,2809,E,11/03/2019,11/03/2022,27.0,01/01/2021,"0<RFP<=0,5",F,20-24,21,parda    ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,35469605,804548,2809,E,14/02/2011,27/12/2013,28.0,01/01/2021,"0,5<RFP<=1,0",M,30-34,30,parda    ,Campus João Pessoa
151,geoprocessamento,2368,infraestrutura,1.03,tecnologia,matutino,101728797,2811542,2809,E,13/10/2021,13/10/2024,43.0,30/10/2021,"0,5<RFP<=1,0",F,30-34,31,preta    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,64607996,1982526,2809,C,05/03/2015,04/05/2018,30.0,01/05/2019,"1,0<RFP<=1,5",F,20-24,21,parda    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,64607972,1982526,2809,C,05/03/2015,04/05/2018,30.0,01/05/2019,"0,5<RFP<=1,0",M,25-29,29,parda    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,64607984,1982526,2809,C,05/03/2015,04/05/2018,30.0,01/05/2019,"1,5<RFP<=2,5",F,20-24,22,parda    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,64608040,1982526,2809,C,05/03/2015,04/05/2018,30.0,01/05/2019,"1,0<RFP<=1,5",M,25-29,25,branca   ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,64607988,1982526,2809,C,05/03/2015,04/05/2018,30.0,01/05/2019,"2,5<RFP<=3,5",F,20-24,23,parda    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,64607186,1982526,2809,C,05/03/2015,04/05/2018,30.0,01/05/2019,"0<RFP<=0,5",F,20-24,24,branca   ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,64607120,1982526,2809,C,05/03/2015,04/05/2018,30.0,01/05/2019,"0<RFP<=0,5",F,20-24,23,parda    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,64607122,1982526,2809,C,05/03/2015,04/05/2018,30.0,01/05/2019,"1,0<RFP<=1,5",M,20-24,24,parda    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,64607994,1982526,2809,C,05/03/2015,04/05/2018,30.0,01/05/2019,"1,5<RFP<=2,5",F,20-24,24,branca   ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,64607064,1982526,2809,E,05/03/2015,04/05/2018,30.0,01/05/2019,"0<RFP<=0,5",F,25-29,26,parda    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,64607970,1982526,2809,C,05/03/2015,04/05/2018,30.0,01/05/2019,"0<RFP<=0,5",M,30-34,30,branca   ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,64607128,1982526,2809,C,05/03/2015,04/05/2018,30.0,01/05/2019,"0<RFP<=0,5",F,20-24,22,parda    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,64607998,1982526,2809,E,05/03/2015,04/05/2018,30.0,01/05/2019,"0<RFP<=0,5",F,20-24,23,parda    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,64607188,1982526,2809,C,05/03/2015,04/05/2018,30.0,01/05/2019,"0<RFP<=0,5",F,25-29,26,branca   ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,62377390,1955387,2809,C,14/04/2014,01/06/2017,30.0,01/03/2019,"1,0<RFP<=1,5",M,20-24,22,branca   ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,62377398,1955387,2809,C,14/04/2014,01/06/2017,30.0,01/03/2019,"0,5<RFP<=1,0",F,20-24,22,branca   ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,62377354,1955387,2809,C,14/04/2014,01/06/2017,30.0,01/03/2019,"0,5<RFP<=1,0",F,20-24,23,branca   ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,62377334,1955387,2809,E,14/04/2014,01/06/2017,30.0,01/03/2019,"0,5<RFP<=1,0",F,30-34,34,preta    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,62377362,1955387,2809,E,14/04/2014,01/06/2017,30.0,01/03/2019,"1,5<RFP<=2,5",M,50-54,54,branca   ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,62377352,1955387,2809,C,14/04/2014,01/06/2017,30.0,01/03/2019,"0<RFP<=0,5",F,20-24,23,parda    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,62377384,1955387,2809,C,14/04/2014,01/06/2017,30.0,01/03/2019,"0<RFP<=0,5",F,20-24,24,parda    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,62377376,1955387,2809,E,14/04/2014,01/06/2017,30.0,01/03/2019,"0<RFP<=0,5",M,25-29,25,parda    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,62377386,1955387,2809,C,14/04/2014,01/06/2017,30.0,01/03/2019,"0<RFP<=0,5",F,20-24,21,branca   ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,62377350,1955387,2809,C,14/04/2014,01/06/2017,30.0,01/03/2019,"0<RFP<=0,5",F,20-24,23,branca   ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,62377366,1955387,2809,C,14/04/2014,01/06/2017,30.0,01/03/2019,"1,5<RFP<=2,5",F,30-34,32,branca   ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,67454914,2028357,2809,C,25/04/2016,26/04/2019,30.0,01/01/2020,"1,0<RFP<=1,5",F,20-24,22,branca   ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,67455108,2028357,2809,C,25/04/2016,26/04/2019,30.0,01/01/2020,"0,5<RFP<=1,0",F,20-24,22,parda    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,67454916,2028357,2809,C,25/04/2016,26/04/2019,30.0,01/01/2020,"0,5<RFP<=1,0",M,20-24,23,branca   ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,67455158,2028357,2809,C,25/04/2016,26/04/2019,30.0,01/01/2020,"0,5<RFP<=1,0",F,20-24,23,parda    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,67455156,2028357,2809,E,25/04/2016,26/04/2019,30.0,01/01/2020,"0,5<RFP<=1,0",F,25-29,28,preta    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,67454902,2028357,2809,E,25/04/2016,26/04/2019,30.0,01/01/2020,"0<RFP<=0,5",M,20-24,23,branca   ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,67455120,2028357,2809,E,25/04/2016,26/04/2019,30.0,01/01/2020,"0<RFP<=0,5",F,20-24,20,preta    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,67455116,2028357,2809,C,25/04/2016,26/04/2019,30.0,01/01/2020,"0<RFP<=0,5",F,20-24,23,branca   ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,67455122,2028357,2809,C,25/04/2016,26/04/2019,30.0,01/01/2020,"0<RFP<=0,5",F,20-24,24,parda    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,67455138,2028357,2809,E,25/04/2016,26/04/2019,30.0,01/01/2020,"0,5<RFP<=1,0",F,30-34,34,indigena ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,67454920,2028357,2809,E,25/04/2016,26/04/2019,30.0,01/01/2020,"0,5<RFP<=1,0",M,20-24,24,parda    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,67454704,2028357,2809,E,25/04/2016,26/04/2019,30.0,01/01/2020,"0,5<RFP<=1,0",M,45-49,46,branca   ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,67454922,2028357,2809,C,25/04/2016,26/04/2019,30.0,01/01/2020,"0<RFP<=0,5",M,20-24,23,branca   ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,67454918,2028357,2809,C,25/04/2016,26/04/2019,30.0,01/01/2020,"2,5<RFP<=3,5",M,20-24,24,branca   ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,67455110,2028357,2809,E,25/04/2016,26/04/2019,30.0,01/01/2020,"0<RFP<=0,5",F,20-24,24,parda    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,67454908,2028357,2809,E,25/04/2016,26/04/2019,30.0,01/01/2020,"RFP>3,5",F,45-49,45,branca   ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,67455118,2028357,2809,C,25/04/2016,26/04/2019,30.0,01/01/2020,"0<RFP<=0,5",M,20-24,22,parda    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,67455128,2028357,2809,C,25/04/2016,26/04/2019,30.0,01/01/2020,"0<RFP<=0,5",F,20-24,21,parda    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,67454910,2028357,2809,C,25/04/2016,26/04/2019,30.0,01/01/2020,"1,5<RFP<=2,5",F,30-34,31,branca   ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,67455124,2028357,2809,C,25/04/2016,26/04/2019,30.0,01/01/2020,"0<RFP<=0,5",F,20-24,22,parda    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,69046733,2039948,2809,E,19/09/2016,20/09/2019,30.0,01/11/2019,"1,0<RFP<=1,5",M,30-34,30,parda    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,67741031,2039948,2809,C,19/09/2016,20/09/2019,30.0,01/11/2019,"0,5<RFP<=1,0",F,20-24,22,branca   ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,67741113,2039948,2809,E,19/09/2016,20/09/2019,30.0,01/11/2019,"0,5<RFP<=1,0",F,40-44,40,parda    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,69047063,2039948,2809,E,19/09/2016,20/09/2019,30.0,01/11/2019,"0,5<RFP<=1,0",F,20-24,24,branca   ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,69046971,2039948,2809,E,19/09/2016,20/09/2019,30.0,01/11/2019,"0,5<RFP<=1,0",M,25-29,26,branca   ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,70149441,2039948,2809,C,19/09/2016,20/09/2019,30.0,01/11/2019,"1,5<RFP<=2,5",F,30-34,33,branca   ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,69046583,2039948,2809,C,19/09/2016,20/09/2019,30.0,01/11/2019,"0<RFP<=0,5",F,20-24,23,parda    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,69046777,2039948,2809,C,19/09/2016,20/09/2019,30.0,01/11/2019,"0<RFP<=0,5",F,20-24,24,parda    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,70149435,2039948,2809,C,19/09/2016,20/09/2019,30.0,01/11/2019,"1,5<RFP<=2,5",F,55-59,58,branca   ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,69963819,2039948,2809,E,19/09/2016,20/09/2019,30.0,01/11/2019,"0<RFP<=0,5",F,20-24,23,parda    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,69963817,2039948,2809,E,19/09/2016,20/09/2019,30.0,01/11/2019,"0<RFP<=0,5",F,20-24,24,preta    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,69262542,2039948,2809,E,19/09/2016,20/09/2019,30.0,01/11/2019,"0<RFP<=0,5",M,35-39,35,parda    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,70149437,2039948,2809,C,19/09/2016,20/09/2019,30.0,01/11/2019,"1,5<RFP<=2,5",F,50-54,53,branca   ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,69046567,2039948,2809,E,19/09/2016,20/09/2019,30.0,01/11/2019,"0,5<RFP<=1,0",F,30-34,32,parda    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,69046925,2039948,2809,E,19/09/2016,20/09/2019,30.0,01/11/2019,"0<RFP<=0,5",F,30-34,34,parda    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,67741029,2039948,2809,E,19/09/2016,20/09/2019,30.0,01/11/2019,"1,5<RFP<=2,5",F,30-34,30,branca   ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,24069640,514312,2809,C,01/09/2010,28/06/2013,35.0,01/01/2021,"0,5<RFP<=1,0",F,25-29,26,branca   ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,24069612,514312,2809,E,01/09/2010,28/06/2013,35.0,01/01/2021,"0<RFP<=0,5",F,35-39,35,branca   ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,24069620,514312,2809,E,01/09/2010,28/06/2013,35.0,01/01/2021,"0<RFP<=0,5",M,30-34,30,parda    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,63280466,1961840,2809,E,17/09/2014,17/11/2017,30.0,01/11/2019,"0,5<RFP<=1,0",F,30-34,34,branca   ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,63280482,1961840,2809,C,17/09/2014,17/11/2017,30.0,01/11/2019,"0,5<RFP<=1,0",F,20-24,24,parda    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,63280580,1961840,2809,E,17/09/2014,17/11/2017,30.0,01/11/2019,"0<RFP<=0,5",F,25-29,25,parda    ,Campus João Pessoa
187,design de interiores,2132,producao cultural e design,1.15,tecnologia,matutino,63280486,1961840,2809,C,17/09/2014,17/11/2017,30.0,01/11/2019,"2,5<RFP<=3,5",F,20-24,23,branca   ,Campus João Pessoa
